id,reading_levels,primary_student_language,primary_household_language,after_school,after_school_external
25213059,,spanish,spanish,t,Wood School
46064070,Meeting,english,spanish,f,
13776587,Not_Meeting,english,english,f,
37378927,,english,english,f,
86282267,Meeting,spanish,english,t,Boys & Girls Club
82072584,Partially_Meeting,english,english,f,
59968912,Partially_Meeting,english,english,f,
15540935,,english,english,f,
30369539,Meeting,english,english,f,
1414791,Not_Meeting,english,english,f,
30005792,Meeting,english,english,t,Discovery
54527768,,english,spanish,f,
690541758,,english,english,t,Boys & Girls Club
43113017,Meeting,english,english,t,Cedardale
20969817,Not_Meeting,english,english,f,
166258974,,,english,f,
163256866,,english,,t,
589130180,,english,english,f,
760022736,,english,english,f,
72393810,Meeting,english,spanish,f,
56429397,Partially_Meeting,spanish,english,f,
75165981,Meeting,spanish,english,f,
31094374,Meeting,english,english,f,
59619016,Partially_Meeting,spanish,english,f,
14009527,Partially_Meeting,english,english,f,
922176324,,english,english,f,
31423077,Not_Meeting,spanish,english,f,
83960938,Exceeding,english,english,f,
47263402,,,english,f,
28928718,Meeting,english,spanish,f,
29225161,Partially_Meeting,,english,f,
95432796,Meeting,english,spanish,f,
663625534,,,english,f,
21836863,Exceeding,spanish,english,f,
777300737,,english,english,f,
14197550,Meeting,spanish,english,f,
95109246,Meeting,spanish,english,f,
31689221,Not_Meeting,english,english,f,
71201733,Partially_Meeting,spanish,english,t,Discovery
24295215,,,english,f,
686633115,,spanish,spanish,f,Discovery
274024079,,,english,t,
79646269,,,english,f,
17956222,,english,english,f,
431762629,,english,english,f,Discovery
41983898,,english,english,f,
79415839,Meeting,english,english,f,
8169829,Partially_Meeting,english,english,f,
817037178,,english,english,f,
979245954,,english,english,f,Discovery
56758635,Partially_Meeting,english,english,f,
92488054,,,english,f,
956003618,,english,english,f,
22381933,,english,english,f,
37225717,,english,english,f,
20393208,Not_Meeting,english,english,f,
51608252,,spanish,english,f,
90629060,,english,english,f,
45922041,Meeting,spanish,english,f,
74315071,Meeting,english,spanish,f,
879141450,,english,english,f,
19388244,Exceeding,spanish,english,f,
29307658,,english,english,f,
83046910,Not_Meeting,english,english,f,
18947353,Partially_Meeting,english,english,f,
61208108,Meeting,english,english,f,
594124116,,english,english,f,
538269368,,english,english,f,
92325847,Exceeding,english,english,f,
51819984,Not_Meeting,english,english,f,
37983635,,english,english,f,
53477145,,spanish,english,f,
38518490,Not_Meeting,english,english,f,
75510937,Not_Meeting,english,english,f,
223486297,,english,english,t,
52097103,Meeting,english,english,f,
33396202,Not_Meeting,english,english,f,
940141045,,spanish,spanish,t,Discovery
80863271,Exceeding,english,english,f,
724544877,,english,english,f,Discovery
920681678,,spanish,english,f,Discovery
35360007,Partially_Meeting,english,english,f,
27908253,,english,english,f,
4810163,,,english,f,
11093717,,english,english,f,
984866698,,spanish,spanish,t,
7757332,Not_Meeting,english,english,f,
431842625,,english,spanish,f,
9161643,Exceeding,english,english,f,
66777626,,english,english,f,
77596078,Not_Meeting,english,english,f,
84073141,,english,english,f,
735172925,,english,spanish,f,
61892923,Exceeding,english,english,t,Discovery
29586940,Not_Meeting,english,english,f,
17911114,,,english,f,
89039994,Exceeding,english,english,f,
59222525,Partially_Meeting,english,english,f,
26647711,,english,english,f,
963099050,,english,english,f,Boys & Girls Club
195930247,,english,english,f,
80979127,Partially_Meeting,,english,f,
91100460,Not_Meeting,english,english,f,
70901395,,english,english,f,
488687850,,english,english,f,Youth Empowerment
42632185,,english,english,f,
69285026,,spanish,english,f,
3511019,Not_Meeting,spanish,english,f,
56837848,Partially_Meeting,english,english,f,
59430914,Meeting,spanish,spanish,f,
93180605,Exceeding,english,english,f,
75355031,Partially_Meeting,spanish,english,f,
92437819,Exceeding,english,english,f,
32654323,Partially_Meeting,english,spanish,f,
80581420,Partially_Meeting,english,english,f,
551030795,,english,english,f,Discovery
72880054,Exceeding,english,english,f,
98553544,Meeting,spanish,english,f,
488199894,,spanish,spanish,f,
35141946,,spanish,english,f,
935854854,,english,english,t,
537607884,,english,english,f,
232109537,,spanish,english,f,
73943414,Not_Meeting,spanish,english,f,
36346081,Not_Meeting,english,english,f,
28739348,Exceeding,spanish,english,f,
50702627,Partially_Meeting,english,spanish,f,
640316636,,english,english,f,
93977018,Partially_Meeting,english,english,f,
106312643,,english,spanish,f,
26879411,Not_Meeting,spanish,english,t,Wood School
6713276,,spanish,english,f,
48552614,,english,english,f,
74414646,,english,english,f,
92719235,Exceeding,spanish,english,f,
80312213,,,english,f,
475380021,,english,english,f,
56910943,Not_Meeting,english,english,f,
996637146,,,english,f,Discovery
13319377,Not_Meeting,english,english,f,
70741284,,english,english,f,
85872808,,english,english,f,
36628636,Not_Meeting,english,english,f,
755793057,,spanish,english,f,
25436988,Not_Meeting,english,english,t,YMCA Greenleaf
64889907,,english,english,t,
88161966,,,english,f,
718800984,,spanish,,f,
982888345,,english,english,f,
26169226,Not_Meeting,english,english,f,
10853906,Not_Meeting,english,english,t,Wood School
812633647,,english,english,t,Discovery
94470690,Not_Meeting,spanish,english,t,Boys & Girls Club
60005026,Not_Meeting,spanish,english,f,
92251815,,english,english,f,
49326942,,,english,f,
94302166,Meeting,english,english,f,
95715862,Meeting,english,english,f,
3086097,,english,english,f,
4597006,,english,spanish,f,
242674964,,english,english,f,YWCA
20001252,Not_Meeting,english,english,f,
24236875,Meeting,english,english,f,
811531071,,english,english,f,
25646647,,english,english,f,
8896200,Not_Meeting,english,english,t,YMCA Greenleaf
76135829,Partially_Meeting,english,english,f,
25154665,,english,english,f,
54856420,Partially_Meeting,english,english,f,
99971415,Not_Meeting,spanish,spanish,f,
535882388,,english,english,t,Discovery
59909530,Exceeding,,english,f,
99463845,,,english,f,
19268326,Meeting,english,english,f,
199288843,,english,spanish,f,
43320655,Partially_Meeting,english,english,f,
233481270,,english,english,f,Boys & Girls Club
141721313,,english,spanish,f,
31556399,,english,english,f,
708799890,,english,english,f,Boys & Girls Club
84683799,,english,english,f,
37049568,Meeting,english,english,f,
913705568,,english,,f,
143605127,,english,english,f,
381135354,,english,english,t,
87494088,Partially_Meeting,english,english,t,Boys & Girls Club
91390742,Partially_Meeting,english,english,f,
27135425,,english,english,f,
78722600,Not_Meeting,english,spanish,f,
97441656,Exceeding,english,english,f,
39538065,,,english,f,
64650728,Partially_Meeting,english,english,t,Discovery
46128037,,spanish,english,f,
69746172,,english,english,f,
30790048,,english,english,f,
82190054,,english,english,f,
77012360,,english,spanish,f,
51310023,Meeting,english,english,t,YWCA
48871489,Partially_Meeting,english,english,f,
1834688,,english,spanish,f,
1057956,Exceeding,spanish,english,t,Discovery
99239430,Not_Meeting,english,english,f,
90971895,Partially_Meeting,english,english,f,
71997366,Exceeding,english,english,f,
308901160,,english,english,f,YMCA
17849692,,english,english,f,
57046765,Not_Meeting,spanish,english,f,
33735934,Partially_Meeting,english,english,f,
7600180,Exceeding,,english,f,
89876493,,,english,f,
17510684,Partially_Meeting,,english,f,
29392533,Not_Meeting,,english,f,
60307041,Meeting,english,english,f,
44789403,Not_Meeting,english,english,f,
13596920,Not_Meeting,english,english,f,
5966802,Not_Meeting,english,english,f,
89006937,,spanish,english,f,
374166885,,english,english,f,Discovery
45745718,Meeting,english,english,f,
46913266,,,english,t,
37053571,Partially_Meeting,spanish,english,f,
66949907,Meeting,spanish,english,f,
46447875,Meeting,,english,f,
7037514,Meeting,english,english,f,
7583128,Meeting,,english,f,
2877680,Not_Meeting,english,english,f,
2080509,,english,english,f,
811623243,,english,english,f,
33416133,Not_Meeting,english,english,f,
91816726,,english,english,f,
52755923,Not_Meeting,english,english,f,
3052162,Meeting,spanish,english,f,
72112727,,english,spanish,f,
87461331,,english,english,f,
28741451,Exceeding,english,english,t,Discovery
926943116,,,english,t,
41580559,,english,english,f,
59598856,,english,english,f,
10083147,Meeting,,english,f,
38409477,,spanish,spanish,f,
47523570,Partially_Meeting,english,english,f,
726032966,,spanish,english,f,
99031563,Not_Meeting,english,english,f,
99385477,Exceeding,english,english,f,
3836093,Partially_Meeting,english,english,f,
461184282,,english,english,f,Discovery
29929882,Partially_Meeting,spanish,english,f,
68795093,,english,spanish,f,
17805454,Meeting,spanish,english,t,Discovery
39142621,Not_Meeting,english,english,f,
61955771,,english,english,f,
42004560,Meeting,spanish,english,f,
6854185,,,english,f,
72846868,Partially_Meeting,english,english,f,
844392,,english,spanish,f,
80321190,Not_Meeting,english,english,f,
34966652,,,spanish,f,
27235415,Not_Meeting,spanish,english,f,
55616327,Exceeding,english,english,t,Cedardale
165626584,,english,english,f,
89043825,,english,english,f,
74554463,Not_Meeting,spanish,english,t,Discovery
19744880,,spanish,english,f,YMCA
413812215,,english,english,f,Discovery
275864231,,english,english,f,YWCA
742301801,,english,english,f,
52967563,Not_Meeting,spanish,english,t,Little Sprouts
417792595,,spanish,english,t,
719275535,,spanish,english,f,
43461940,,english,english,f,
66295336,Not_Meeting,english,english,t,Little Sprouts
515629,Not_Meeting,spanish,english,f,
167186649,,english,spanish,t,
380701879,,english,english,f,Discovery
11528612,,,english,f,
515386875,,english,english,f,YMCA
67009359,Not_Meeting,,english,f,
77316633,Partially_Meeting,spanish,spanish,t,YWCA
34994168,,english,english,f,
881249942,,,english,f,
88831989,Partially_Meeting,spanish,spanish,f,
16036654,Exceeding,english,spanish,f,
56999781,,english,english,f,
540060927,,,english,f,Discovery
85389094,Meeting,spanish,english,f,
178991723,,,spanish,f,
515497074,,english,spanish,t,
761468946,,spanish,spanish,t,
5979813,Not_Meeting,spanish,english,f,
38392523,,spanish,spanish,f,
11535449,Partially_Meeting,english,english,f,
20774565,Meeting,english,english,f,
43578730,Partially_Meeting,english,english,t,Discovery
75876237,,,english,f,
14882376,Meeting,english,english,f,
468812824,,english,english,t,Cedardale
48082858,Not_Meeting,spanish,english,f,
5051025,Partially_Meeting,english,english,f,
41194428,Meeting,english,english,f,
39585401,Not_Meeting,english,english,f,
733442291,,english,spanish,t,
93731361,Exceeding,english,english,f,
85132990,Not_Meeting,english,english,f,
24679439,Exceeding,,english,f,
80334704,,spanish,spanish,f,
18107387,Not_Meeting,english,english,f,
130905176,,,spanish,f,YMCA
27786869,,english,spanish,f,
25838019,,english,english,f,
19941365,Partially_Meeting,english,english,f,
63952612,Not_Meeting,,english,f,
39163653,Partially_Meeting,english,english,f,
7975113,,english,english,f,
74747826,,,spanish,f,
33189553,Meeting,,english,f,
6025706,Exceeding,english,english,f,
812049152,,english,english,f,
55577744,Partially_Meeting,english,english,f,
87657938,,english,spanish,f,
14362973,Meeting,english,english,f,
40348782,Meeting,,english,f,
983307334,,english,english,f,
75018722,,spanish,english,f,
63327137,Not_Meeting,english,english,f,
43788748,Meeting,english,english,f,
27631991,Not_Meeting,english,english,t,Discovery
41993122,Not_Meeting,spanish,spanish,f,
40250377,,english,english,f,
2068059,Not_Meeting,english,english,f,
746223916,,english,english,f,Discovery
686283319,,english,english,f,
34603605,Partially_Meeting,spanish,spanish,f,
540156021,,,english,f,
34857863,,spanish,english,f,
47565116,,,spanish,f,
44393157,,english,,f,
58207578,Exceeding,spanish,english,f,
28680683,,spanish,english,f,
97416401,Partially_Meeting,english,english,f,
20666133,Partially_Meeting,english,english,f,
25245086,,english,english,f,
43724741,Exceeding,english,english,f,
524309639,,,english,f,
80259322,Meeting,english,spanish,f,
12876518,Not_Meeting,english,english,t,YMCA
344238619,,english,spanish,f,
473400076,,english,spanish,f,Discovery
443879044,,english,english,f,
80027183,Exceeding,english,english,f,
11864692,,spanish,english,f,
9501141,Meeting,spanish,english,f,
6652770,,,english,f,
48828063,,english,english,f,
363184059,,english,english,f,Discovery
39723241,Meeting,english,english,f,
314175066,,english,english,f,
93392758,Meeting,english,english,f,
103727699,,spanish,english,f,
92007884,Meeting,spanish,english,f,
25631956,Not_Meeting,english,spanish,f,
95398458,Not_Meeting,,english,f,
50572024,,english,english,f,
20510259,,english,english,f,
67368644,Partially_Meeting,english,english,f,
34774823,Exceeding,,english,t,Discovery
977440130,,spanish,english,f,Discovery
116448659,,spanish,english,f,YWCA
412976454,,english,spanish,f,
161630124,,english,spanish,f,Discovery
66249669,Meeting,english,english,f,
56062057,Partially_Meeting,english,english,f,
5349746,Partially_Meeting,spanish,english,f,
82870720,Not_Meeting,english,english,f,
73240242,Not_Meeting,english,english,f,
472819958,,english,english,f,
93136572,,,english,f,
40872746,,english,english,f,
11610852,Not_Meeting,english,english,f,
42826049,Exceeding,spanish,spanish,t,Boys & Girls Club
63251670,Not_Meeting,english,english,f,
46945109,Meeting,english,english,f,
383846336,,english,spanish,f,
81449324,,english,english,f,
27608223,,,english,f,
39441358,Not_Meeting,english,english,f,
76622978,,,english,f,
25256990,Meeting,english,spanish,f,
29616872,Partially_Meeting,english,spanish,f,
59902570,Not_Meeting,,english,f,
194644242,,english,spanish,f,
24788952,Partially_Meeting,english,english,f,
70212582,,english,english,t,Discovery
11467701,Not_Meeting,english,english,f,
151967202,,english,spanish,f,
49402642,Not_Meeting,spanish,english,f,
54860267,Meeting,,english,f,
185933431,,english,english,f,
96748986,,english,spanish,t,Little Sprouts
46410995,Partially_Meeting,spanish,english,f,
43310122,,english,english,f,
43477169,,english,english,f,
50594289,,english,english,f,
64289001,,english,english,f,
542252613,,spanish,english,t,
4266216,Not_Meeting,,english,f,
40261160,Exceeding,english,spanish,f,
26175309,Not_Meeting,english,english,f,
19582380,,english,english,f,
48235403,,english,english,f,
83416644,Exceeding,english,english,f,
569428212,,english,spanish,t,Discovery
38043782,Partially_Meeting,english,spanish,f,
142370585,,,english,f,
24869892,,english,english,f,
46536137,Meeting,,english,f,
48402289,,english,spanish,f,
11021783,,,english,f,
21003105,Meeting,english,english,f,
89586389,Partially_Meeting,english,english,f,
25293120,,english,english,f,
409993926,,english,spanish,f,
70987220,,spanish,english,f,
867704513,,english,english,f,
23019568,Not_Meeting,,english,f,
448445,Meeting,english,english,f,
70201221,Meeting,,english,t,Boys & Girls Club
3194769,,english,spanish,f,
176604279,,,english,t,
471720437,,spanish,english,f,
36626343,Not_Meeting,,english,f,
826641814,,english,english,f,
38211168,Meeting,english,english,f,
